CepCod;CidCodMunDipj;CidCod;CidNome;UfSigla;CepEnderLoc;CepBair1;CepBair2
72660263;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 21;Recanto das Emas;
72660266;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 22;Recanto das Emas;
72660269;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 23;Recanto das Emas;
72660272;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 24;Recanto das Emas;
72660275;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 25;Recanto das Emas;
72660278;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 26;Recanto das Emas;
72660281;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 27;Recanto das Emas;
72660284;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 28;Recanto das Emas;
72660287;;104396;RECANTO DAS EMA;DF;QUADRA 510 CONJUNTO 29;Recanto das Emas;
72660300;;104396;RECANTO DAS EMA;DF;QUADRA 511;Recanto das Emas;
72660303;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 1;Recanto das Emas;
72660306;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 2;Recanto das Emas;
72660309;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 3;Recanto das Emas;
72660312;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 4;Recanto das Emas;
72660315;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 5;Recanto das Emas;
72660318;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 6;Recanto das Emas;
72660321;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 7;Recanto das Emas;
72660324;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 8;Recanto das Emas;
72660327;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 9;Recanto das Emas;
72660330;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 10;Recanto das Emas;
72660333;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 11;Recanto das Emas;
72660336;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 12;Recanto das Emas;
72660339;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 13;Recanto das Emas;
72660342;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 14;Recanto das Emas;
72660345;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 15;Recanto das Emas;
72660348;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 16;Recanto das Emas;
72660351;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 17;Recanto das Emas;
72660354;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 18;Recanto das Emas;
72660357;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 19;Recanto das Emas;
72660360;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 20;Recanto das Emas;
72660363;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 21;Recanto das Emas;
72660366;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 22;Recanto das Emas;
72660369;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 23;Recanto das Emas;
72660372;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 24;Recanto das Emas;
72660375;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 25;Recanto das Emas;
72660378;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 26;Recanto das Emas;
72660381;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 27;Recanto das Emas;
72660384;;104396;RECANTO DAS EMA;DF;QUADRA 511 CONJUNTO 28;Recanto das Emas;
71800000;;104574;RIACHO FUNDO;DF;NULL;NULL;NULL
71805100;;104574;RIACHO FUNDO;DF;QN 1;Riacho Fundo;
71805102;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 2;Riacho Fundo;
71805103;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 3;Riacho Fundo;
71805104;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 4;Riacho Fundo;
71805105;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 5;Riacho Fundo;
71805107;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 7;Riacho Fundo;
71805108;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 8;Riacho Fundo;
71805109;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 9;Riacho Fundo;
71805111;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 11;Riacho Fundo;
71805112;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 12;Riacho Fundo;
71805113;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 13;Riacho Fundo;
71805114;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 14;Riacho Fundo;
71805115;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 15;Riacho Fundo;
71805116;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 16;Riacho Fundo;
71805117;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 17;Riacho Fundo;
71805118;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 18;Riacho Fundo;
71805120;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 20;Riacho Fundo;
71805121;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 21;Riacho Fundo;
71805122;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 22;Riacho Fundo;
71805124;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 24;Riacho Fundo;
71805125;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 25;Riacho Fundo;
71805126;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 26;Riacho Fundo;
71805128;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 28;Riacho Fundo;
71805129;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 29;Riacho Fundo;
71805130;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 30;Riacho Fundo;
71805131;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 31;Riacho Fundo;
71805132;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 32;Riacho Fundo;
71805141;;104574;RIACHO FUNDO;DF;QN 1 µREA ESPECIAL 1;Riacho Fundo;
71805142;;104574;RIACHO FUNDO;DF;QN 1 µREA ESPECIAL 2;Riacho Fundo;
71805143;;104574;RIACHO FUNDO;DF;QN 1 µREA ESPECIAL 3;Riacho Fundo;
71805144;;104574;RIACHO FUNDO;DF;QN 1 µREA ESPECIAL 4;Riacho Fundo;
71805300;;104574;RIACHO FUNDO;DF;QN 3;Riacho Fundo;
71805301;;104574;RIACHO FUNDO;DF;QN 3 CONJUNTO 1;Riacho Fundo;
71805303;;104574;RIACHO FUNDO;DF;QN 3 CONJUNTO 3;Riacho Fundo;
71805305;;104574;RIACHO FUNDO;DF;QN 3 CONJUNTO 5;Riacho Fundo;
71805307;;104574;RIACHO FUNDO;DF;QN 3 CONJUNTO 7;Riacho Fundo;
71805311;;104574;RIACHO FUNDO;DF;QN 3 µREA ESPECIAL 1;Riacho Fundo;
71805312;;104574;RIACHO FUNDO;DF;QN 3 µREA ESPECIAL 2;Riacho Fundo;
71805313;;104574;RIACHO FUNDO;DF;QN 3 µREA ESPECIAL 3;Riacho Fundo;
71805400;;104574;RIACHO FUNDO;DF;QN 5;Riacho Fundo;
71805401;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 1;Riacho Fundo;
71805402;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 2;Riacho Fundo;
71805403;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 3;Riacho Fundo;
71805404;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 4;Riacho Fundo;
71805405;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 5;Riacho Fundo;
71805406;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 6;Riacho Fundo;
71805407;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 7;Riacho Fundo;
71805408;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 8;Riacho Fundo;
71805409;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 9;Riacho Fundo;
71805410;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 10;Riacho Fundo;
71805411;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 11;Riacho Fundo;
71805412;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 12;Riacho Fundo;
71805413;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 13;Riacho Fundo;
71805414;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 14;Riacho Fundo;
71805415;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 15;Riacho Fundo;
71805416;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 16;Riacho Fundo;
71805417;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 17;Riacho Fundo;
71805418;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 18;Riacho Fundo;
71805419;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 19;Riacho Fundo;
71805421;;104574;RIACHO FUNDO;DF;QN 5 CONJUNTO 21;Riacho Fundo;
71805431;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 1;Riacho Fundo;
71805432;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 2;Riacho Fundo;
71805433;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 3;Riacho Fundo;
71805434;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 4;Riacho Fundo;
71805435;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 5;Riacho Fundo;
71805436;;104574;RIACHO FUNDO;DF;QN 5 µREA ESPECIAL 6;Riacho Fundo;
71805501;;104574;RIACHO FUNDO;DF;QN 1 BLOCO 1;Riacho Fundo;
71805502;;104574;RIACHO FUNDO;DF;QN 1 BLOCO 6;Riacho Fundo;
71805503;;104574;RIACHO FUNDO;DF;QN 1 CONJUNTO 10;Riacho Fundo;
71805504;;104574;RIACHO FUNDO;DF;QN 1 BLOCO 19;Riacho Fundo;
71805505;;104574;RIACHO FUNDO;DF;QN 1 BLOCO 23;Riacho Fundo;
71805506;;104574;RIACHO FUNDO;DF;QN 1 BLOCO 27;Riacho Fundo;
71805510;;104574;RIACHO FUNDO;DF;CLN 3;Riacho Fundo;
71805511;;104574;RIACHO FUNDO;DF;CLN 3 BLOCO A;Riacho Fundo;
71805512;;104574;RIACHO FUNDO;DF;CLN 3 BLOCO B;Riacho Fundo;
71805513;;104574;RIACHO FUNDO;DF;CLN 3 BLOCO C;Riacho Fundo;
71805520;;104574;RIACHO FUNDO;DF;CLN 5;Riacho Fundo;
71805521;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO A;Riacho Fundo;
71805522;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO B;Riacho Fundo;
71805523;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO C;Riacho Fundo;
71805524;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO D;Riacho Fundo;
71805525;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO E;Riacho Fundo;
71805526;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO F;Riacho Fundo;
71805527;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO G;Riacho Fundo;
71805528;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO H;Riacho Fundo;
71805529;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO I;Riacho Fundo;
71805530;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO J;Riacho Fundo;
71805531;;104574;RIACHO FUNDO;DF;CLN 5 BLOCO K;Riacho Fundo;
71805540;;104574;RIACHO FUNDO;DF;CLN 7;Riacho Fundo;
71805541;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO A;Riacho Fundo;
71805542;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO B;Riacho Fundo;
71805543;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO C;Riacho Fundo;
71805544;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO D;Riacho Fundo;
71805545;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO E;Riacho Fundo;
71805546;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO F;Riacho Fundo;
71805547;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO G;Riacho Fundo;
71805548;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO H;Riacho Fundo;
71805549;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO I;Riacho Fundo;
71805550;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO J;Riacho Fundo;
71805551;;104574;RIACHO FUNDO;DF;CLN 7 BLOCO K;Riacho Fundo;
71805700;;104574;RIACHO FUNDO;DF;QN 7;Riacho Fundo;
71805701;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 1;Riacho Fundo;
71805702;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 2;Riacho Fundo;
71805703;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 3;Riacho Fundo;
71805704;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 4;Riacho Fundo;
71805705;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 5;Riacho Fundo;
71805706;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 6;Riacho Fundo;
71805707;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 7;Riacho Fundo;
71805708;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 8;Riacho Fundo;
71805709;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 9;Riacho Fundo;
71805710;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 10;Riacho Fundo;
71805711;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 11;Riacho Fundo;
71805712;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 12;Riacho Fundo;
71805713;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 13;Riacho Fundo;
71805714;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 14;Riacho Fundo;
71805715;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 15;Riacho Fundo;
71805716;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 16;Riacho Fundo;
71805717;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 17;Riacho Fundo;
71805718;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 18;Riacho Fundo;
71805719;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 19;Riacho Fundo;
71805720;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 20;Riacho Fundo;
71805721;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 21;Riacho Fundo;
71805722;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 22;Riacho Fundo;
71805723;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 23;Riacho Fundo;
71805724;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 24;Riacho Fundo;
71805725;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 25;Riacho Fundo;
71805726;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 26;Riacho Fundo;
71805727;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 27;Riacho Fundo;
71805728;;104574;RIACHO FUNDO;DF;QN 7 CONJUNTO 28;Riacho Fundo;
71805731;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 1;Riacho Fundo;
71805732;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 2;Riacho Fundo;
71805733;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 3;Riacho Fundo;
71805734;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 4;Riacho Fundo;
71805735;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 5;Riacho Fundo;
71805736;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 6;Riacho Fundo;
71805737;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 7;Riacho Fundo;
71805738;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 8;Riacho Fundo;
71805739;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 9;Riacho Fundo;
71805740;;104574;RIACHO FUNDO;DF;QN 7 µREA ESPECIAL 12;Riacho Fundo;
71805800;;104574;RIACHO FUNDO;DF;QN 9;Riacho Fundo;
71805802;;104574;RIACHO FUNDO;DF;QN 9 CONJUNTO 2;Riacho Fundo;
71805804;;104574;RIACHO FUNDO;DF;QN 9 CONJUNTO 4;Riacho Fundo;
71805806;;104574;RIACHO FUNDO;DF;QN 9 CONJUNTO 6;Riacho Fundo;
71805808;;104574;RIACHO FUNDO;DF;QN 9 CONJUNTO 8;Riacho Fundo;
71805810;;104574;RIACHO FUNDO;DF;QN 9 CONJUNTO 10;Riacho Fundo;
71805811;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 1;Riacho Fundo;
71805812;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 2;Riacho Fundo;
71805813;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 3;Riacho Fundo;
71805814;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 4;Riacho Fundo;
71805815;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 5;Riacho Fundo;
71805816;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 6;Riacho Fundo;
71805817;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 7;Riacho Fundo;
71805818;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 8;Riacho Fundo;
71805819;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 9;Riacho Fundo;
71805820;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 10;Riacho Fundo;
71805821;;104574;RIACHO FUNDO;DF;QN 9 µREA ESPECIAL 11;Riacho Fundo;
71805970;;104574;RIACHO FUNDO;DF;;RIACHO FUNDO;
71810100;;104574;RIACHO FUNDO;DF;AC 1;Riacho Fundo;
71810200;;104574;RIACHO FUNDO;DF;AC 2;Riacho Fundo;
71810300;;104574;RIACHO FUNDO;DF;AC 3;Riacho Fundo;
71810400;;104574;RIACHO FUNDO;DF;AC 4;Riacho Fundo;
71820200;;104574;RIACHO FUNDO;DF;QS 2;Riacho Fundo;
71820202;;104574;RIACHO FUNDO;DF;QS 2 CONJUNTO 2;Riacho Fundo;
71820204;;104574;RIACHO FUNDO;DF;QS 2 CONJUNTO 4;Riacho Fundo;
71820206;;104574;RIACHO FUNDO;DF;QS 2 CONJUNTO 6;Riacho Fundo;
71820208;;104574;RIACHO FUNDO;DF;QS 2 CONJUNTO 8;Riacho Fundo;
71820210;;104574;RIACHO FUNDO;DF;QS 2 CONJUNTO 10;Riacho Fundo;
71820211;;104574;RIACHO FUNDO;DF;QS 2 µREA ESPECIAL A;Riacho Fundo;
71820212;;104574;RIACHO FUNDO;DF;QS 2 µREA ESPECIAL B;Riacho Fundo;
71820213;;104574;RIACHO FUNDO;DF;QS 2 µREA ESPECIAL C;Riacho Fundo;
71820214;;104574;RIACHO FUNDO;DF;QS 2 µREA ESPECIAL D;Riacho Fundo;
71820215;;104574;RIACHO FUNDO;DF;QS 2 µREA ESPECIAL E;Riacho Fundo;
71820400;;104574;RIACHO FUNDO;DF;QS 4;Riacho Fundo;
71820401;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 1;Riacho Fundo;
71820402;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 2;Riacho Fundo;
71820403;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 3;Riacho Fundo;
71820404;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 4;Riacho Fundo;
71820405;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 5;Riacho Fundo;
71820406;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 6;Riacho Fundo;
71820407;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 7;Riacho Fundo;
71820408;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 8;Riacho Fundo;
71820409;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 9;Riacho Fundo;
71820410;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 10;Riacho Fundo;
71820411;;104574;RIACHO FUNDO;DF;QS 4 CONJUNTO 11;Riacho Fundo;
71820421;;104574;RIACHO FUNDO;DF;QS 4 µREA ESPECIAL A;Riacho Fundo;
71820510;;104574;RIACHO FUNDO;DF;CLS 4;Riacho Fundo;
71820511;;104574;RIACHO FUNDO;DF;CLS 4 BLOCO A;Riacho Fundo;
71820512;;104574;RIACHO FUNDO;DF;CLS 4 BLOCO B;Riacho Fundo;
71820513;;104574;RIACHO FUNDO;DF;CLS 4 BLOCO C;Riacho Fundo;
71820514;;104574;RIACHO FUNDO;DF;CLS 4 BLOCO D;Riacho Fundo;
71820515;;104574;RIACHO FUNDO;DF;CLS 4 BLOCO E;Riacho Fundo;
71820520;;104574;RIACHO FUNDO;DF;CLS 8;Riacho Fundo;
71820521;;104574;RIACHO FUNDO;DF;CLS 8 BLOCO A;Riacho Fundo;
71820522;;104574;RIACHO FUNDO;DF;CLS 8 BLOCO B;Riacho Fundo;
71820523;;104574;RIACHO FUNDO;DF;CLS 8 BLOCO C;Riacho Fundo;
71820524;;104574;RIACHO FUNDO;DF;CLS 8 BLOCO D;Riacho Fundo;
71820525;;104574;RIACHO FUNDO;DF;CLS 8 BLOCO E;Riacho Fundo;
71820530;;104574;RIACHO FUNDO;DF;CLS 16;Riacho Fundo;
71820600;;104574;RIACHO FUNDO;DF;QS 6;Riacho Fundo;
71820601;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 1;Riacho Fundo;
71820602;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 2;Riacho Fundo;
71820603;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 3;Riacho Fundo;
71820604;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 4;Riacho Fundo;
71820605;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 5;Riacho Fundo;
71820606;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 6;Riacho Fundo;
71820607;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 7;Riacho Fundo;
71820608;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 8;Riacho Fundo;
71820609;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 9;Riacho Fundo;
71820610;;104574;RIACHO FUNDO;DF;QS 6 CONJUNTO 10;Riacho Fundo;
71820611;;104574;RIACHO FUNDO;DF;QS 6 µREA ESPECIAL A;Riacho Fundo;
71820612;;104574;RIACHO FUNDO;DF;QS 6 µREA ESPECIAL B;Riacho Fundo;
71820800;;104574;RIACHO FUNDO;DF;QS 8;Riacho Fundo;
71820801;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 1A;Riacho Fundo;
71820803;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 3A;Riacho Fundo;
71820805;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 5A;Riacho Fundo;
71820811;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 1B;Riacho Fundo;
71820813;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 3B;Riacho Fundo;
71820815;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 5B;Riacho Fundo;
71820821;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 1C;Riacho Fundo;
71820825;;104574;RIACHO FUNDO;DF;QS 8 CONJUNTO 5C;Riacho Fundo;
71825100;;104574;RIACHO FUNDO;DF;QS 10;Riacho Fundo;
71825101;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 1A;Riacho Fundo;
71825103;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 3A;Riacho Fundo;
71825105;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 5A;Riacho Fundo;
71825107;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 7A;Riacho Fundo;
71825111;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 1B;Riacho Fundo;
71825113;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 3B;Riacho Fundo;
71825115;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 5B;Riacho Fundo;
71825117;;104574;RIACHO FUNDO;DF;QS 10 CONJUNTO 7B;Riacho Fundo;
71825121;;104574;RIACHO FUNDO;DF;QS 10 µREA ESPECIAL A;Riacho Fundo;
71825122;;104574;RIACHO FUNDO;DF;QS 10 µREA ESPECIAL B;Riacho Fundo;
71825123;;104574;RIACHO FUNDO;DF;QS 10 µREA ESPECIAL C;Riacho Fundo;
71825124;;104574;RIACHO FUNDO;DF;QS 10 µREA ESPECIAL D;Riacho Fundo;
71825200;;104574;RIACHO FUNDO;DF;QS 12;Riacho Fundo;
71825201;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 1A;Riacho Fundo;
71825202;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 2A;Riacho Fundo;
71825203;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 3A;Riacho Fundo;
71825204;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 4A;Riacho Fundo;
71825205;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 5A;Riacho Fundo;
71825206;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 6A;Riacho Fundo;
71825207;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 7A;Riacho Fundo;
71825208;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 8A;Riacho Fundo;
71825209;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 9A;Riacho Fundo;
71825211;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 1B;Riacho Fundo;
71825212;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 2B;Riacho Fundo;
71825213;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 3B;Riacho Fundo;
71825214;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 4B;Riacho Fundo;
71825215;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 5B;Riacho Fundo;
71825216;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 6B;Riacho Fundo;
71825217;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 7B;Riacho Fundo;
71825218;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 8B;Riacho Fundo;
71825219;;104574;RIACHO FUNDO;DF;QS 12 CONJUNTO 9B;Riacho Fundo;
71825221;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL A;Riacho Fundo;
71825222;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL B;Riacho Fundo;
71825223;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL C;Riacho Fundo;
71825224;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL D;Riacho Fundo;
71825225;;104574;RIACHO FUNDO;DF;QS 12 µREA ESPECIAL E;Riacho Fundo;
